nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
10971,19694,event,,Grilling in the Garden Dinner Series ,19,1,1421347077,1421347077,0,1,0,0,0,0,"<p><span style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"">Join us every 3rd Thursday, May - Sept for farm fresh meats and produce served to you while sipping local wines and mingling in the garden. Be sure to place reservations. 21 and over only please.</span><br style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"" /><span style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"">French Prairie Gardens</span><br style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"" /><span style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"">17673 French Prairie Rd.</span><br style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"" /><span style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"">Saint Paul, OR 97137</span><br style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"" /><span style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"">503-633-8445</span><br style=""color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"" /><a href=""http://www.fpgardens.com/"" target=""_blank"" style=""color: #6e7f4f; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;"">www.FPGardens.com</a></p>"
10972,20948,event,,Fall into the Garden ,19,1,1421347402,1434740052,0,1,0,0,0,0,"<p>Ladies Only! Fall into the Garden - Join us for our Fall Ladies Night featuring taking your porch from Summer to Fall, great Fall shrubs, and Fall decor.<br />17673 French Prairie Rd.<br />Saint Paul, OR 97137<br />503-633-8445<br /><a href=""http://www.FPGardens.com"" target=""_blank"">www.FPGardens.com</a></p>"
10973,19696,event,,"Pumpkin Patch, Pig Races, Mazes & More",19,1,1421347773,1421347773,0,1,0,0,0,0,"<p>Join Professor Ritter on a tour of Salem's dark past. Look at tunnels, Opium dens, hanging sites, Speakeasies, places of the night, and meeting halls of the Ku Klux Klan. $20.00 per person, kids are free.<br />Downtown Salem, Court St.<br />Salem, OR 97301<br />503-931-3532</p>"
10975,19698,event,,Salem Historic Downtown Tours,19,1,1421348229,1421348229,0,1,0,0,0,0,"<p>Join Professor Ritter on a tour of Salem's dark past. Look at tunnels, Opium dens, hanging sites, Speakeasies, places of the night, and meeting halls of the Ku Klux Klan. $20.00 per person, kids are free.<br />Downtown Salem, Court St.<br />Salem, OR 97301<br />503-931-3532</p>"
10976,19699,event,,Salem Historic Downtown Tours,19,1,1421348347,1421348347,0,1,0,0,0,0,"<p>Join Professor Ritter on a tour of Salem's dark past. Look at tunnels, Opium dens, hanging sites, Speakeasies, places of the night, and meeting halls of the Ku Klux Klan. $20.00 per person, kids are free.<br />Downtown Salem, Court St.<br />Salem, OR 97301<br />503-931-3532</p>"
10977,19700,event,,Salem Historic Downtown Tours,19,1,1421348410,1421348410,0,1,0,0,0,0,"<p>Indulge in a fantastic wine tasting hosted by Chateau Bianca winery from 5-6 p.m. Plan to stay for dinner and pairings with seasonal Pacific Northwest cuisine.<br />Bentley's Grill <br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.bentleysgrill.com/events"" target=""_blank"">www.bentleysgrill.com/events</a></p>"
10986,19714,event,,Wednesday Wine Tasting at Bentley's Grill,19,1,1421953263,1421953263,0,1,0,0,0,0,"<p>Indulge in a fantastic wine tasting hosted by Cubanismo Vineyards from 5-6 p.m. Plan to stay for dinner and pairings with seasonal Pacific Northwest cuisine.<br />Bentley's Grill <br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.bentleysgrill.com/events"" target=""_blank"">www.bentleysgrill.com/events</a></p>"
10987,19715,event,,Wednesday Wine Tasting at Bentley's Grill,19,1,1421953368,1421953368,0,1,0,0,0,0,"<p>Indulge in a fantastic wine tasting hosted by Namaste Vineyards from 5-6 p.m. Plan to stay for dinner and pairings with seasonal Pacific Northwest cuisine.<br />Bentley's Grill <br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.bentleysgrill.com/events"" target=""_blank"">www.bentleysgrill.com/events</a></p>"
10988,19716,event,,Wednesday Wine Tasting at Bentley's Grill,19,1,1421953435,1421953435,0,1,0,0,0,0,"<p>Indulge in a fantastic wine tasting hosted by Willamette Valley Vineyards from 5-6 p.m. Plan to stay for dinner and pairings with seasonal Pacific Northwest cuisine.<br />Bentley's Grill <br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.bentleysgrill.com/events"" target=""_blank"">www.bentleysgrill.com/events</a></p>"
10989,19717,event,,Wednesday Wine Tasting at Bentley's Grill,19,1,1421953615,1421953615,0,1,0,0,0,0,"<p>Indulge in a fantastic wine tasting hosted by Van Duzer Vineyards from 5-6 p.m. Plan to stay for dinner and pairings with seasonal Pacific Northwest cuisine. <br />Bentley's Grill <br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.bentleysgrill.com/events"" target=""_blank"">www.bentleysgrill.com/events</a></p>"
10990,19718,event,,Wednesday Wine Tasting at Bentley's Grill,19,1,1421953685,1421953685,0,1,0,0,0,0,"<p>Indulge in a fantastic wine tasting hosted by Eola Hills Winery from 5-6 p.m. Plan to stay for dinner and pairings with seasonal Pacific Northwest cuisine. <br />Bentley's Grill <br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.bentleysgrill.com/events"" target=""_blank"">www.bentleysgrill.com/events</a></p>"
10991,19719,event,,Wednesday Wine Tasting at Bentley's Grill,19,1,1421953867,1421953867,0,1,0,0,0,0,"<p>Indulge in a fantastic wine tasting hosted by Bethel Heights Vineyard from 5-6 p.m. Plan to stay for dinner and pairings with seasonal Pacific Northwest cuisine.<br />Bentley's Grill <br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.bentleysgrill.com/events"" target=""_blank"">www.bentleysgrill.com/events</a></p>"
10992,19720,event,,Wednesday Wine Tasting at Bentley's Grill,19,1,1421953944,1421953944,0,1,0,0,0,0,"<p>Indulge in a fantastic wine tasting hosted by Bethel Heights Vineyard from 5-6 p.m. Plan to stay for dinner and pairings with seasonal Pacific Northwest cuisine.<br />Bentley's Grill <br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.bentleysgrill.com/events"" target=""_blank"">www.bentleysgrill.com/events</a></p>"
10993,19725,event,,50 Works | 50 Weeks | 50 Years,19,1,1421955773,1421955773,0,1,0,0,0,0,"<p>Jan.-Dec. 2015. As part of a year-long 50th Anniversary celebration, the Bush Barn Art Center will feature 50 works from the Salem Art Association Permanent Collection for 50 weeks in 2015. Gallery hours: Tue.-Fri. 10 a.m.-5 p.m., Sat.-Sun. noon-5 p.m., closed Monday. Free admission.<br />Bush Barn Art Center<br />600 Mission St. SE<br />Salem, OR 97301<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11075,20168,event,,Willamette Valley Wine & Jazz Festival,19,1,1424217171,1426872822,0,1,0,0,0,0,"<p>Friday, March 27: 6-11 p.m. Saturday, March 28: 10 a.m.-9 p.m. $25 Tickets. Located in Historic Silverton, Oregon - Oregon Garden, Elks Lodge, Seven Brides Brewing, Creekside Grill, Howard Hinsdale Cellars, The Gathering Spot & more. Friday night: Wine/food pairing discounts at various venues, concert at Elks Club. Saturday: Wine tasting, live jazz, commemorative wine glass, Oregon Garden admission. Performers: Tony Pacini Trio,  Greta Matassa Quartet, Mark Simon Quintet. <br />895 West Main St.<br />Silverton, OR 97381<br />503-873-5615<br /><a href=""http://www.willamettevalleywineandjazz.com"" target=""_blank"">www.willamettevalleywineandjazz.com</a></p>"
11076,19859,event,,Willamette Valley Wine & Jazz Festival,19,1,1424217240,1424217240,0,1,0,0,0,0,"<p>Friday, March 27: 6-11 p.m. Saturday, March 28: 10 a.m.-9 p.m. $25 Tickets. Located in Historic Silverton, Oregon - Oregon Garden, Elks Lodge, Seven Brides Brewing, Creekside Grill, Howard Hinsdale Cellars, The Gathering Spot & more. Friday night: Wine/food pairing discounts at various venues, concert at Elks Club. Saturday: Wine tasting, live jazz, commemorative wine glass, Oregon Garden admission. Performers: Tony Pacini Trio,  Greta Matassa Quartet, Mark Simon Quintet. <br />895 West Main St.<br />Silverton, OR 97381<br />503-873-5615<br /><a href=""http://www.willamettevalleywineand jazz.com"" target=""_blank"">www.willamettevalleywineand jazz.com</a></p>"
11119,20056,event,,Bush House Museum Tours ,19,1,1424824528,1425922769,0,1,0,0,0,0,"<p>Guided tours focus on the Bush Family portraits, dating from the 1860s, on view throughout the museum. Bush House Museum is open for tours Wednesday-Sunday from March to December at 1, 2, 3 and 4 p.m. admission: $3-6.<br />Bush House Museum<br />600 Mission St. SE<br />Salem, OR 97301<br />503-363-4714<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11127,19937,event,,Rogue Farms Independence Day 10K,19,1,1424890583,1424890583,0,1,0,0,0,0,"<p>An epic 10K run through Rogue's Hop Farms in Independence, Oregon on Independence Day 2015. Food, band and beer at the finish! Registration fee applies.<br />Rogue Farms<br />3590 Wigrich Rd.<br />Independence, OR 97351<br />503-524-7570<br /><a href=""http://www.runwithpaula.com"" target=""_blank"">www.runwithpaula.com</a></p>"
11134,20824,event,,Petal Pedal ~ Silverton,19,1,1424900838,1433374097,0,1,0,0,0,0,"<p>Petal Pedal is a gourmet distance bike ride like no other. You'll journey along scenic, quiet roads along mostly flat routes (with a hilly option to visit Silver Falls) as you drift away to another world.<br />The Oregon Garden<br />879 W. Main St.<br />Silverton, OR 97381<br />503-459-4508<br /><a href=""http://www.petalpedal.com"" target=""_blank"">www.petalpedal.com</a></p>"
11167,20972,event,,Woodburn Farmer's Market ,19,1,1425592655,1435077168,0,1,0,0,0,0,"<p>Get your weekly goods from the new Farmers Market! Meet local farmers and support local businesses by shopping and dining from local vendors operating booths in Woodburn's Downtown Plaza throughout the harvest season.  <br />Downtown area<br />Woodburn, OR 97071<br />503-982-5239<br /><a href=""http://www.ci.woodburn.or.us"" target=""_blank"" style=""line-height: 20.4000015258789px;"">www.ci.woodburn.or.us</a></p>"
11269,20741,event,,20th Annual Garden Tour,19,1,1427835438,1432835961,0,1,0,0,0,0,"<p>Delve into acres of exquisite gardens on a self-guided tour throughout Salem with the 20th Annual Garden Tour. All proceeds will go towards creating a nature playscape for kids at the Gilbert House Children's Museum. $20 for adults / $5 ages 12 & under. Tickets at: Roth's Fresh Markets & Gilbert House Children's Museum.<br />Gardens throughout Salem<br />116 Marion St. NE<br />Salem, OR 97301<br />503-371-3631<br /><a href=""http://www.acgilbert.org/garden-tour"" target=""_blank"">www.acgilbert.org/garden-tour</a></p>"
11275,20296,event,,On Stage: 'Hair' ~ Enlightened Theatrics,19,1,1428084093,1428084093,0,1,0,0,0,0,"<p>Preview: July 29 & 30. Performances: July 31- August 16. A musical theatre cultural phenomenon, 'Hair' celebrates the rock music and culture of the ""...60s and ""...70s, following a group of young Americans in their effort to foster peace and love during the Vietnam War. Tickets: $20 General Admission; $15 Student/Senior.<br />The Historic Grand Theatre<br />191 High St. NE<br />Salem, OR 97301<br />503-585-3427<br /><a href=""http://www.EnlightenedTheatrics.org"" target=""_blank"">www.EnlightenedTheatrics.org</a></p>"
11276,20297,event,,"On Stage: ""Hair"" ~ Enlightened Theatrics",19,1,1428084264,1428084264,0,1,0,0,0,0,"<p>Preview: July 29 & 30. Performances: July 31- August 16. A musical theatre cultural phenomenon, 'Hair' celebrates the rock music and culture of the ""...60s and ""...70s, following a group of young Americans in their effort to foster peace and love during the Vietnam War. Tickets: $20 General Admission; $15 Student/Senior.<br />The Historic Grand Theatre<br />191 High St. NE<br />Salem, OR 97301<br />503-585-3427<br /><a href=""http://www.EnlightenedTheatrics.org"" target=""_blank"">www.EnlightenedTheatrics.org</a></p>"
11280,21314,event,,Sublimity Harvest Festival,19,1,1428085916,1440437488,0,1,0,0,0,0,"<p>The grand finale to summer, Sublimity Harvest Festival brings you tractor pulls, truck pulls, monster trucks, entertainment and family fun. Join us in 2015 for our 43rd annual event! You dont want to miss it. Presented by Power Chevrolet. See website for admission.<br />Sublimity Harvest Festival<br />Sublimity Rd.<br />Sublimity, OR 97385<br />503-769-3579<br /><a href=""http://www.sublimityharvestfest.com"" target=""_blank"">www.sublimityharvestfest.com</a></p>"
11281,20303,event,,Sublimity Harvest Festival,19,1,1428085993,1428085993,0,1,0,0,0,0,"<p>The grand finale to summer, Sublimity Harvest Festival brings you tractor pulls, truck pulls, monster trucks, entertainment and family fun. Join us in 2015 for our 43rd annual event! You dont want to miss it. Presented by Power Chevrolet. See website for admission.<br />Sublimity Harvest Festival<br />Sublimity Rd.<br />Sublimity, OR 97385<br />503-769-3579<br /><a href=""http://www.sublimityharvestfest.com"" target=""_blank"">www.sublimityharvestfest.com</a></p>"
11283,20306,event,,Peony & Iris Bloom Season ~ Brooks Gardens,19,1,1428086393,1428086454,0,1,0,0,0,0,"<p>April 15-June 7. Peony and iris in bloom. Cut peony flowers and potted peony plants for sale. Stroll the fields and gardens. Over 300 varieties peonies. Massive historic iris gardens. Open daily during bloom season. <br />Brooks Gardens<br />6219 Topaz Street NE<br />Brooks, OR 97305<br />503-393-7999<br /><a href=""http://www.brooksgardens.com"" target=""_blank"">www.brooksgardens.com</a></p>"
11284,20307,event,,River Rock Concert Series,19,1,1428086835,1428086835,0,1,0,0,0,0,"<p>Don't miss Salem's premiere music event. Join us for live music at Salem's Riverfront Park on three Wednesday nights in July. Admission: $30.<br />Salem's Riverfront Park<br />101 Front St. NE<br />Salem, OR 97301<br />503-763-1944<br /><a href=""http://www.RiverRockSalem.com"" target=""_blank"">www.RiverRockSalem.com</a></p>"
11290,20315,event,,7th Annual Historic Preservation Month Fair,19,1,1428097681,1428097920,0,1,0,0,0,0,"<p>Celebrate National Historic Preservation Month with 28 heritage organizations displaying historic military vehicles and engaging exhibits that tell Oregon's story and highlight local preservation projects. State Capitol tower tour at 11 a.m.<br />Oregon State Capitol Mall<br />900 Court St. NE<br />Salem, OR 97301<br />503-986-0678</p>"
11300,20328,event,,Oregon Ag Fest,19,1,1428603104,1428603104,0,1,0,0,0,0,"<p>Oregon Ag Fest is like an old-time country fair. Over 25 hands-on activities. Craft and garden fair, equipment show and petting zoo, too. Free for kids 12 and under. Free parking. Admission: 13 and older $9.<br />State Fairgrounds<br />2330 17th St. NE<br />Salem, OR 97601<br />503-508-2868<br /><a href=""http://www.oragfest.com"" target=""_blank"">www.oragfest.com</a></p>"
11305,20334,event,,Silverton Pet Parade,19,1,1428614643,1428614643,0,1,0,0,0,0,"<p>Every year since 1932, kids of all ages walk with their dogs, cats, chickens, horses, llamas, bunnies, etc. Anyone can participate, just show up and join the lineup. Line up begins at 9 a.m. Free admission.<br />Coolidge McClaine Park<br />300 Charles St.<br />Silverton, OR 97351<br />503-873-5615<br /><a href=""http://www.silvertonchamber.org"" target=""_blank"">www.silvertonchamber.org</a></p>"
