nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
222,21694,listing,,Antique Powerland Museums,4,1,1236288654,1445358699,0,0,0,0,0,0,"<table border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>A 62-acre campus with 15 heritage power equipment museums. Open Wed.-Sun., 9 a.m.""Ò5 p.m. Great Oregon Steam-Up dates: late July &amp; early August.<br />3995 Brooklake Rd. NE<br />Brooks, OR 97303<br />503-393-2424<br /><a href=""http://www.antiquepowerland.com"" target=""_blank"">www.antiquepowerland.com</a></td><td><a href=""http://www.antiquepowerland.com"" target=""_blank""><img src=""/files/large_trolley-rides_0.JPG"" title=""Antique Powerland Museum ~ Brooks, Oregon ~ www.antiquepowerland.com"" width=""170"" height=""170"" style=""border-image: initial; margin: 5px;"" class=""image image-preview"" /></a></td></tr></tbody></table>"
223,2500,listing,,Aurora Colony National Historic District,4,1,1236288754,1247691035,0,0,0,0,0,0,"<p>Aurora Colony Visitors Association<br />PO Box 86<br />Aurora, OR 97002<br />503-939-0312<br /><a href=""http://www.auroracolony.com/"" target=""_blank"">www.auroracolony.com</a></p>"
225,7159,listing,,Bush House Museum,4,1,1236288831,1285391730,0,0,0,0,0,0,"<table border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Bush's Pasture Park<br />A Victorian residence built in 1878 by pioneer editor and banker Asahel Bush II, the Museum features original fittings and furnishings, including Salem's first indoor<br />bathroom.<br />600 Mission St.<br />Salem, OR 97302<br />503-363-4714<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></td>
<td><span class=""inline inline-left""><a href=""http://www.SalemArt.org"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Bush_House_Museum_Small.jpg"" title=""Bush House Museum ~ Salem, Oregon ~ www.SalemArt.org"" width=""190"" height=""153"" /></a></span></td>
</tr>
</tbody>
</table>"
226,405,listing,,Court-Chemeketa Residential Historic District,4,1,1236288921,1236373190,0,0,0,0,0,0,<p>East of the State Capitol along Court and Chemeketa Streets<br />800-874-7012 or 503-588-6173<br />Houses within the district are not open to the public. Please respect the privacy of the residents within the district.</p>
227,518,listing,,Buena Vista Ferry,4,1,1236289002,1236639868,0,0,0,0,0,0,"<p>South end of Marion County outside of Jefferson<br />503-588-7979<br />Open mid-Apr.-Oct., Wed.-Sun.; call for hours and possible closures.</p>"
228,519,listing,,Wheatland Ferry,4,1,1236289061,1236639887,0,0,0,0,0,0,<p>North end of Marion County outside of Keizer<br />503-588-7979<br />Open 7 days a week; call for hours and possible closures.</p>
229,21668,listing,,Gaiety Hill/Bush's Pasture Park Historic District,4,1,1236289142,1445032365,0,0,0,0,0,0,"<p>Roughly bounded by Pringle Creek and Mission Street on the north, Deepwood Museum &amp; Gardens and Bush's Pasture Park on the east, Cross Street on the south, and High and Liberty Streets on the west.<br />800-874-7012 or 503-588-6173<br />Refer to the listings for Bush House Museum and&nbsp;<span style=""line-height: 20.4px;"">Deepwood Museum &amp; Gardens</span>&nbsp;for hours of operation.&nbsp; Please respect the privacy of the residents within the district.</p>"
230,21670,listing,,The Mt. Angel Glockenspiel,4,0,1236289354,1445032536,0,0,0,0,0,0,"<p>190 East Charles St. <br />Mt. Angel, OR 97362 <br />503-845-6222 <br /><a href=""http://www.glockenspielrestaurant.net"">www.glockenspielrestaurant.net</a></p>"
231,20979,listing,,Museum of Natural History - Mt. Angel Abbey,4,1,1236289404,1435078696,0,0,0,0,0,0,"<p>One Abbey Drive <br />St. Benedict, OR 97373 <br />503-845-3030 <br /><a href=""https://www.mountangelabbey.org/museum/"" target=""_blank"" style=""color: #6e7f4f; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 13px; line-height: 16.7179985046387px;"">www.mountangelabbey.org/museum</a></p>"
232,21242,listing,,Keizer Rapids Park,4,1,1236289447,1438634683,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0""><tbody><tr><td>930 Chemawa Rd. NE<br />Keizer, OR 97303<br />503-856-3441<br /><a href=""http://www.keizer.org"">www.keizer.org</a>&nbsp;</td><td><a href=""https://www.youtube.com/watch?v=M-A51Y5OCIo"" target=""_blank"" rel=""lightvideo""><img src=""http://www.travelsalem.com/files/images/Keizer_Rapids_Park_BIG_TOY_thumbnail.jpg"" title=""Click here to view video of Keizer Rapids Park ~ The Big Toy Build"" width=""120"" height=""69"" /></a></td></tr></tbody></table>"
233,494,listing,,The Willamette River,4,1,1236289503,1236391191,0,0,0,0,0,0,"<p>
<table border=""0"">
<tbody>
<tr>
<td>The Willamette (Will-am-it) River, the largest river in Oregon, runs through Salem and Marion &amp; Polk Counties. Many species of fish and wildlife make the river their home and provide a great sightseeing experience. <br />503-581-4325 or 800-874-7012<br /><a href=""http://www.TravelSalem.com"">www.TravelSalem.com</a></td>
<td><span class=""inline inline-left""><img class=""image image-preview"" src=""/files/images/AerialRiverFrontPark&amp;City.JPG"" border=""0"" width=""100"" height=""151"" /></span></td>
</tr>
</tbody>
</table>
</p>"
236,3885,listing,,Eco Earth,4,1,1236289984,1259104152,0,0,0,0,0,0,"<p>
<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>A huge globe created out of tile icons made by local artists and students that reflect the world's diversity on land and water. Park: 5 a.m.-midnight; Office: Mon.-Fri., 8:30 a.m.-5 p.m.<br />Salem's Riverfront Park<br />101 Front St. NE (downtown Salem)<br />Salem, OR 97301<br />503-581-4325 or 800-874-7012<br /><a href=""http://www.cityofsalem.net"" target=""_blank"">www.cityofsalem.net</a></td>
<td></td>
</tr>
</tbody>
</table>
</p>"
237,18563,listing,,Marion Skate Park,4,1,1236290121,1406668316,0,0,0,0,0,0,"<p>&nbsp;</p>
<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>The Marion Skate Park features a ""Ïskate bowl""ù and ""Ïstreet scape""ù for boarders. Open 5 a.m.-midnight.<br />Downtown Salem in Marion Park on the corner of Marion and Commercial Streets.<br />503-588-6261<br /><a href=""http://www.cityofsalem.net"" target=""_blank"">www.cityofsalem.net</a></td>
<td>&nbsp;</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>"
238,7158,listing,,Bush's Pasture Park,4,1,1236290288,1285391633,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Originally the Bush family's estate, this 90-acre city park includes the Bush House Museum and Conservatory, public rose gardens, playgrounds, trails, and other amenities.<br />600 Mission St.<br />Salem, OR 97302<br />503-363-4714<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a>&nbsp;or <a href=""http://www.cityofsalem.net"" target=""_blank"">www.cityofsalem.net</a></td>
<td><a href=""http://www.SalemArt.org"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Bush_Park_Small.jpg"" title=""Bush's Pasture Park ~ Salem, Oregon ~ www.SalemArt.org"" width=""190"" height=""127"" /></a>&nbsp;</td>
</tr>
</tbody>
</table>"
241,2503,listing,,Gallon House Covered Bridge,4,1,1236366384,1247691175,0,0,0,0,0,0,"<p>Oregon's oldest covered bridge. Named for the days when liquor was sold by the gallon or quart in a nearby house. The bridge was rebuilt in 1990.<br />Silverton, OR 97381 (northwest of Silverton)<br />503-581-4325<br />800-874-7012</p>"
242,2506,listing,,Silverton Historic Walking Tour,4,1,1236366440,1247692335,0,0,0,0,0,0,"<p>Come discover historic Silverton, founded in 1854. Over 15 residences, businesses and churches are included in this walking tour.<br />Silverton Chamber of Commerce<br />426 S Water St.<br />PO Box 257 (mailing)<br />Silverton, OR 97381<br />503-873-5615<br /><a href=""http://www.silvertonchamber.org"" target=""_blank"">www.silvertonchamber.org</a></p>"
243,2507,listing,,The Stayton-Jordan Covered Bridge,4,1,1236366485,1247692375,0,0,0,0,0,0,"<p>
<table border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Patterned after the Jordan Bridge, which spanned Thomas Creek, east of Scio; it was moved to Pioneer Park in 1988, but burned in 1994. Now beautifully rebuilt.<br />Take 1st Ave. to Marion St.<br />Stayton, OR 97383<br />503-769-3425<br />Open year-round to the public for sightseeing, picnicking, and weddings.</td>
<td><span class=""inline inline-left""><img class=""image image-preview "" src=""/files/images/STAYTONC.JPG"" border=""0"" width=""191"" height=""127"" /></span></td>
</tr>
</tbody>
</table>
</p>"
244,21697,listing,,Breitenbush Hot Springs,4,0,1236366555,1445359492,0,0,0,0,0,0,"<p>PO Box 578 (mailing)<br />Detroit, OR 97342<br />503-854-3320</p>"
245,386,listing,,Santiam River,4,1,1236366625,1236372864,0,0,0,0,0,0,"<p>The Santiam River is a tributary of the Willamette River offering camping opportunities, fishing, whitewater rafting, and swimming. <br />503-581-4325<br />800-874-7012</p>"
246,21698,listing,,Opal Creek Ancient Forest,4,1,1236366672,1445359566,0,0,0,0,0,0,<p>Jawbone Flats<br />End of Forest Road 2209<br />Willamette National Forest<br />503-892-2782</p>
247,384,listing,,Silverton Murals,4,1,1236366739,1236372818,0,0,0,0,0,0,"<p>Silverton Chamber of Commerce<br />426 S Water St.<br />PO Box 257 (mailing)<br />Silverton, OR 97381<br />(503) 873-5615<br /><a href=""http://www.silvertonchamber.org"">www.silvertonchamber.org</a></p>"
249,18566,listing,,Minto-Brown Island Park,4,1,1236367064,1406668775,0,0,0,0,0,0,"<p>&nbsp;</p>
<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>This 900-acre natural area features 12 miles of paved and soft-surface walking/bicycle trails, a reservable picnic shelter, and acres of crops dedicated to feed the wildlife. Park: 5 a.m.-midnight; Office: Mon.-Fri., 8 a.m.-5 p.m.<br />2200 Minto Island Rd. (located off of River Rd. S)<br />Salem, OR 97302<br />503-588-6261<br /><a href=""http://www.cityofsalem.net"" target=""_blank"">www.cityofsalem.net</a></td>
<td>&nbsp;</td>
</tr>
</tbody>
</table>"
251,3892,listing,,Salem's Riverfront Park,4,1,1236367220,1259105139,0,0,0,0,0,0,"<p>
<table border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>With acres of open green space, walking paths, and beautiful views of the Willamette River, this downtown event park is available for group use, concerts, and community festivals. Park: 5 a.m.-midnight; Office: Mon.-Fri., 8 a.m.-5 p.m.<br />200 Water St. NE (downtown Salem)<br />Salem, OR 97301<br />503-588-6261<br /><a href=""http://www.cityofsalem.net"" target=""_blank"">www.cityofsalem.net</a></td>
<td><span class=""inline inline-left""><span class=""inline inline-left""><img class=""image image-preview"" src=""/files/images/Pavilion-Riverfront-Park.jpg"" border=""0"" width=""180"" height=""120"" /></span></span></td>
</tr>
</tbody>
</table>
</p>"
253,21693,listing,,Wallace Marine Park Softball Complex,4,1,1236368490,1445358206,0,0,0,0,0,0,"<p>&nbsp;</p><table border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td><p>Long known as the ""ÏSoftball Capital of the Northwest""ù, Salem has a beautiful softball complex. The City of Salem hosts leagues and tournaments that visitors and residents enjoy.&nbsp;<br />200 Glen Creek Rd. NW<br />Salem, OR 97304<br />Office Hours: Mon.-Fri., 8 a.m.-5 p.m.<br />City of Salem Public Works Recreation Services<br />555 Liberty St. SE/Rm. 325 (mailing)<br />Salem, OR 97301<br />503-588-6261<br /><a href=""http://www.softballcityusa.com"" target=""_blank"">www.softballcityusa.com</a></p><p>&nbsp;</p></td> <td><span class=""inline inline-left""><a href=""http://www.softballcityusa.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/wallace_marine_park_softball_complex_190.jpg"" width=""190"" height=""142"" style=""border: 0px;"" class=""image image-preview "" /></a></span></td></tr></tbody></table>"
254,6194,listing,,Ankeny National Wildlife Refuge,4,1,1236368602,1275087410,0,0,0,0,0,0,"<table border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>The 2,796-acre refuge offers excellent wildlife observation areas, trails that meander through wetlands and oak/ash forest, raised boardwalks, interpretive exhibits and observation/photography blinds. Most of the interior of the refuge is closed to public entry while the geese are in residence from Oct. 1-Mar. 31.<br />2301 Wintel Rd.<br />Jefferson, OR&nbsp; 97352<br />503-588-2701 or 541-757-7236<br /><a href=""http://www.fws.gov/willamettevalley/ankeny"" target=""_blank"">www.fws.gov/willamettevalley/ankeny</a></td>
<td><span class=""inline inline-left""><a href=""http://www.fws.gov/willamettevalley/ankeny"" target=""_blank""><img src=""/files/images/GEESELAN.JPG"" width=""180"" height=""94"" border=""0"" class=""image image-preview"" /></a></span></td>
</tr>
</tbody>
</table>"
256,21696,listing,,Baskett Slough National Wildlife Refuge,4,1,1236368821,1445359152,0,0,0,0,0,0,"<table border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td><p>The 2,558-acre refuge offers excellent wildlife observation areas, trails that meander through wetlands, upland prairies and oak/ash forest and interpretive exhibits. Home to several threatened and endangered species. Most of the refuge interior is closed to public entry while the geese are in residence from Oct. 1-Mar. 31.<br />10995 Hwy. 22<br />Dallas, OR&nbsp; 97338<br />503-623-2749 or 541-757-7236<br /><a href=""http://www.fws.gov/willamettevalley/baskett"" target=""_blank"">www.fws.gov/willamettevalley/baskett</a></p></td> <td><span class=""inline inline-left""><a href=""http://www.fws.gov/willamettevalley/baskett"" target=""_blank""><img src=""/files/images/BASKETTS.JPG"" width=""181"" height=""120"" border=""0"" class=""image image-preview"" /></a></span></td></tr></tbody></table>"
258,13698,listing,,Independence Heritage Museum,4,1,1236369235,1362698095,0,0,0,0,0,0,"<p>112 S Third St.<br />Independence, OR 97351<br />503-838-4989<br /><a href=""http://www.orheritage.org"" target=""_blank"">www.orheritage.org</a></p>"
259,13830,listing,,Polk County Historic Courthouse,4,1,1236369289,1363124033,0,0,0,0,0,0,"<p>Downtown Courthouse Square<br />850 Main St.<br />Dallas, OR&nbsp; 97338<br />503-623-6251 or 503-623-2564<br /><a href=""http://www.co.polk.or.us"" target=""_blank"">www.co.polk.or.us</a></p>"
260,375,listing,,Polk County Historical Society & Museum,4,1,1236369348,1236372603,0,0,0,0,0,0,"<p>560 S Pacific Hwy. <br />Rickreall, OR 97371<br />503-623-6251<br /><a href=""http://www.polkcountyhistoricalsociety.com"">www.polkcountyhistoricalsociety.com</a></p>"
261,374,listing,,Ritner Creek Covered Bridge,4,1,1236369409,1236372583,0,0,0,0,0,0,"<p>The bridge has Gothic windows, a cedar shake roof and is the only remaining structure of its type in Polk County. <br />Located a few miles south of Dallas on Hwy. 223 (King Valley Hwy.), near the community of Pedee.<br />503-581-4325 or 800-874-7012</p>"
262,21662,listing,,Dallas Aquatic Center,4,1,1236369466,1445031452,0,0,0,0,0,0,"<p>1005 SE LaCreole Dr.<br />Dallas, OR 97338<br />503-623-9715 or 503-623-2564</p>"
265,10442,listing,,Historic Downtown Salem,4,1,1236377222,1324940901,0,0,0,0,0,0,"<p>&nbsp;</p>
<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Visitors appreciate historic downtown's beautiful architecture, mix of delicious eateries, unique shops, art galleries, salons, and major department stores.<br /></td>
<td>&nbsp;</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>"
266,15009,listing,,Keizer Heritage Museum & Center,4,0,1236378727,1377110188,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<p>This historic 1916 beautifully restored building includes our Museum, with bi-monthly collectibles exhibit.&nbsp; Also, a large room and landscaped patio with gazebo for weddings, meetings &amp; events.<br />980 Chemawa Rd. NE<br />Keizer, OR 97303<br />503-393-9660<br /><a href=""http://www.keizerheritage.org"" target=""_blank"">www.keizerheritage.org</a></p>
</td>
<td><a href=""http://www.keizerheritage.org"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Keizer_Heritage_Museum_Small.jpg"" title=""Keizer Heritage Museum ~ Keizer, Oregon ~ www.keizerheritage.org"" width=""191"" height=""155"" style=""margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
268,19565,listing,,Willamette Heritage Center,4,1,1236378850,1419035670,0,0,0,0,0,0,"<p><strong>Mission Mill Museum<br />Marion County Historical Society</strong><br />1313 Mill St. SE<br />Salem, OR 97301<br />503-585-7012<br /><a href=""http://www.WillametteHeritage.org"" target=""_blank"">www.WillametteHeritage.org</a></p>"
